amp1,x01,w1,y0
16.98,495.21,15.29,-0.04
15.02,494.5,15.4,-0.07
15.68,495.78,14.64,-0.12
16.62,497.55,15.44,0.06
13.96,498.9,16.64,-0.0
15.54,499.49,16.44,0.23
11.71,498.46,18.46,0.01
10.79,497.88,19.05,-0.18
11.74,498.57,16.89,-0.07
10.93,497.09,15.03,0.09
10.69,497.9,15.88,-0.04
11.03,497.35,16.25,-0.24
12.27,494.4,15.55,0.05
12.52,495.06,17.01,-0.03
12.81,500.13,20.18,-0.09
13.33,500.09,18.22,-0.17
13.87,499.81,17.57,0.16
9.71,499.56,17.62,-0.14
3.1,497.4,22.85,-0.29
1.51,490.19,29.86,-0.08
4.02,490.84,14.46,0.03
8.05,492.3,13.95,0.07
12.24,496.57,14.25,-0.02
13.51,499.44,15.75,-0.21
9.9,498.59,17.57,-0.1
8.27,496.46,16.19,0.04
5.87,494.34,14.97,0.09
4.38,492.78,14.75,0.05
5.38,491.21,14.15,0.1
6.13,492.44,15.26,0.03
8.02,494.76,16.23,-0.06
11.59,495.46,15.82,-0.11
20.75,495.2,14.94,-0.03
22.02,496.84,15.05,-0.07
20.8,497.94,15.68,-0.3
21.39,497.64,15.37,-0.1
11.48,496.82,17.24,-0.06
9.38,499.24,19.41,-0.23
12.12,497.79,18.6,0.08
9.94,498.6,19.51,0.1
6.79,498.87,20.61,-0.08
5.24,497.72,19.44,-0.06
4.15,493.76,16.98,-0.11
2.9,495.0,19.36,-0.19
2.91,494.63,19.16,-0.13
4.79,498.35,18.8,-0.09
8.54,499.67,17.03,-0.27
8.56,496.11,17.8,-0.14
13.64,493.08,14.22,-0.13
18.6,494.03,14.34,0.29
19.06,493.34,14.93,0.04
13.08,493.07,15.42,-0.31
11.38,494.03,15.21,-0.14
15.42,494.32,14.24,-0.17
16.12,495.34,15.39,0.13
21.2,496.89,14.85,-0.13
35.23,498.05,14.03,0.08
34.18,498.18,13.79,-0.03
18.18,497.39,15.84,0.19
19.77,497.39,17.16,0.18
23.11,498.69,17.86,-0.03
7.2,493.78,16.16,-0.16
9.95,494.27,14.05,0.25
11.3,495.21,13.98,-0.03
13.45,493.84,13.09,-0.15
11.04,494.56,13.87,0.09
7.61,494.19,13.69,-0.16
7.58,497.69,18.49,0.1
16.01,498.98,17.88,0.03
20.16,498.17,19.17,0.01
17.35,497.25,18.8,-0.03
10.41,496.71,18.63,-0.1
8.26,492.81,15.73,-0.14
8.79,493.25,16.62,-0.11
10.69,497.07,17.67,0.13
12.8,499.54,18.31,-0.05
10.72,499.54,17.35,-0.06
7.3,494.97,18.62,-0.19
11.85,497.0,18.11,-0.01
16.91,495.43,16.67,0.08
22.3,494.05,14.38,-0.07
31.5,492.29,12.68,-0.05
27.27,490.87,11.74,0.13
11.8,489.26,12.07,0.16
6.76,494.21,18.34,-0.22
8.95,496.72,16.41,-0.22
7.68,495.67,17.07,0.02
7.74,492.96,15.81,-0.07
14.1,493.24,15.06,0.19
21.98,495.31,14.86,-0.05
19.23,495.55,14.4,0.05
12.59,492.29,12.0,0.03
9.33,492.13,14.48,-0.02
8.98,493.99,14.46,0.06
11.34,493.92,14.95,0.07
20.76,495.49,14.06,0.16
26.86,494.81,12.47,0.12
17.43,494.85,13.74,0.11
10.18,496.02,16.83,-0.17
10.72,496.62,18.6,-0.15
11.28,495.01,16.65,0.18
8.35,493.1,15.94,0.05
13.2,495.83,16.5,-0.19
19.47,497.86,16.4,-0.19
21.28,498.97,16.08,-0.07
21.65,500.15,15.52,0.03
14.14,499.13,16.3,0.02
9.1,495.36,16.52,-0.03
9.12,496.2,17.95,0.02
9.5,495.33,16.4,-0.05
11.02,496.14,16.34,-0.16
13.44,494.86,15.72,-0.01
17.5,492.19,13.65,-0.16
19.54,493.17,15.12,0.04
17.58,497.72,18.07,-0.07
16.98,499.64,17.59,-0.17
15.75,500.13,17.75,-0.29
8.9,498.97,17.2,-0.04
3.25,496.1,19.74,-0.07
2.95,498.79,22.14,-0.05
2.34,491.08,16.69,0.01
3.83,492.25,16.28,0.28
5.95,493.34,17.03,0.06
7.77,498.32,16.55,-0.1
9.2,498.34,16.77,-0.06
8.59,496.9,17.63,0.02
7.6,495.23,14.8,0.07
4.48,492.93,13.14,0.3
2.1,491.78,18.49,-0.0
2.49,484.87,18.4,-0.28
5.15,492.52,15.39,-0.06
18.54,492.75,13.3,0.08
39.77,495.36,13.32,-0.03
37.76,496.84,13.78,-0.19
35.94,498.28,15.93,-0.1
28.68,498.05,15.87,0.09
12.88,497.05,17.44,0.17
11.68,498.04,19.04,-0.06
12.16,497.14,18.94,0.1
8.21,494.17,17.11,0.26
8.78,498.83,18.53,0.06
11.49,502.35,18.97,-0.23
9.78,499.75,16.92,0.19
5.37,495.71,15.97,-0.09
2.56,490.52,17.14,-0.11
4.06,496.78,17.37,0.09
6.01,496.99,15.3,-0.05
8.39,492.98,13.99,0.1
14.69,493.6,13.58,-0.22
20.6,495.58,14.49,-0.13
21.45,495.79,14.39,-0.06
13.08,494.32,15.89,0.01
14.12,494.92,14.74,0.15
19.89,495.88,15.05,-0.4
17.74,496.2,15.86,-0.01
18.71,497.57,15.7,-0.03
28.39,497.67,14.07,0.1
29.63,497.14,13.56,-0.03
23.93,496.63,15.31,0.35
25.87,497.18,15.71,0.09
22.57,497.34,16.05,-0.02
9.19,492.66,12.12,-0.2
14.2,495.03,13.66,-0.05
17.27,495.09,14.32,-0.05
20.34,494.85,13.94,0.17
16.36,494.76,14.46,-0.11
10.61,494.94,15.01,0.05
9.87,496.88,17.85,0.06
15.91,502.07,20.68,0.12
19.44,500.96,19.95,0.2
15.22,500.16,20.8,-0.01
11.16,497.52,18.09,0.08
10.06,494.6,17.38,-0.11
10.67,492.84,16.12,-0.12
10.54,494.07,16.27,-0.23
9.8,496.18,19.15,0.07
9.24,499.47,18.75,-0.13
15.22,497.17,17.49,-0.14
21.96,498.24,17.86,0.17
23.72,497.99,18.03,-0.01
25.77,495.86,15.61,-0.04
29.45,493.26,12.64,0.0
18.37,491.64,12.35,-0.12
5.31,489.31,16.69,-0.25
4.64,493.75,18.7,0.09
5.29,493.41,17.3,-0.09
4.25,489.7,18.72,0.11
10.45,488.41,13.22,0.02
26.35,492.37,12.97,0.11
36.26,495.49,13.78,0.08
26.67,495.66,13.97,0.06
15.4,492.62,12.85,0.07
7.4,495.24,16.75,0.19
8.4,498.61,18.87,0.09
14.49,495.54,13.71,0.06
24.64,496.22,12.78,-0.06
23.13,497.08,14.2,-0.05
14.22,496.34,15.17,0.0
10.36,497.62,18.55,-0.05
11.95,499.36,19.33,-0.07
8.52,500.19,20.69,0.07
6.47,491.58,18.32,-0.2
13.94,496.69,18.08,-0.18
23.85,497.36,16.98,-0.18
26.15,496.79,15.74,-0.01
21.52,496.83,15.25,-0.19
12.33,497.07,15.75,-0.04
9.89,495.04,15.78,-0.06
13.07,499.28,18.32,0.09
13.8,499.86,19.03,-0.2
12.33,495.84,17.83,0.03
14.97,493.76,15.28,-0.07
17.35,492.04,14.64,-0.05
19.72,491.77,13.79,0.13
19.78,493.21,14.34,0.04
17.15,497.4,18.04,0.05
15.4,500.51,18.24,-0.15
8.9,498.89,16.92,-0.06
5.32,497.37,16.8,0.08
3.75,500.55,18.5,-0.08
3.09,493.26,16.73,-0.09
4.89,494.44,16.4,-0.12
7.96,495.07,16.6,-0.29
12.2,500.72,17.6,0.12
14.11,500.51,16.75,-0.08
9.59,497.72,16.55,-0.11
5.13,496.79,18.12,0.0
3.28,492.82,14.09,-0.33
3.35,492.74,12.4,-0.04
3.3,491.23,14.9,-0.1
8.14,490.23,12.74,-0.0
34.02,493.52,11.87,0.12
56.1,495.84,12.19,0.28
44.03,496.37,13.49,0.02
40.37,496.82,15.52,-0.01
25.24,496.56,15.99,-0.2
10.29,494.99,17.6,-0.07
8.66,495.45,18.28,0.03
7.03,494.21,18.32,-0.07
6.36,493.72,18.14,-0.11
13.08,501.31,18.22,0.07
19.62,503.47,18.45,-0.26
14.8,501.61,17.57,-0.01
7.44,493.55,14.28,-0.1
3.05,493.14,16.14,-0.01
4.19,496.29,17.12,0.07
5.22,496.45,17.23,-0.06
10.31,491.51,12.77,0.03
16.66,494.04,12.55,0.11
19.04,495.3,13.33,0.16
17.48,496.16,12.9,-0.01
9.45,494.02,13.93,-0.16
10.87,494.6,15.76,0.01
17.01,496.21,15.98,-0.23
17.45,498.15,16.87,0.15
16.24,499.49,17.28,0.02
20.45,495.93,15.19,0.2
27.62,494.28,13.88,0.24
36.58,494.68,13.88,0.16
38.65,496.88,15.39,0.14
24.92,498.71,17.17,-0.09
6.85,493.11,12.78,0.06
13.26,494.61,13.81,0.16
20.71,495.37,14.41,0.22
22.59,496.16,15.68,-0.26
17.71,496.2,15.61,-0.08
13.21,496.19,15.76,-0.11
9.97,496.55,16.1,-0.11
10.39,499.34,18.74,-0.31
10.59,498.97,20.52,-0.04
8.68,498.05,20.61,-0.07
9.02,496.32,19.53,-0.38
10.69,494.89,18.39,-0.11
13.63,493.77,18.08,-0.07
12.54,494.15,17.3,-0.08
8.67,495.66,17.34,-0.24
10.46,498.93,19.81,-0.06
22.98,500.44,17.64,-0.39
25.57,500.26,18.23,0.15
21.94,498.57,17.33,0.01
20.8,496.15,15.6,0.13
21.12,493.4,13.61,0.05
11.37,491.17,12.66,-0.1
2.97,488.33,13.94,-0.22
2.42,486.14,14.88,-0.08
3.18,489.64,17.69,0.05
5.29,490.58,17.51,0.03
16.61,489.59,13.04,-0.06
28.43,492.43,13.93,-0.08
31.83,495.05,14.0,-0.05
25.42,493.5,13.42,0.01
14.87,491.92,13.19,-0.01
6.62,494.91,18.84,-0.06
7.52,498.46,18.57,-0.11
12.12,495.38,14.15,-0.06
17.7,495.92,13.88,0.27
16.92,496.36,14.46,-0.21
11.71,498.03,17.29,0.01
11.17,499.88,18.13,-0.05
11.06,500.56,19.06,-0.17
6.19,495.95,19.91,-0.1
5.69,493.48,17.79,-0.13
12.76,498.14,19.69,-0.06
19.94,497.48,17.91,0.11
21.65,494.44,15.42,0.06
17.3,493.55,15.25,-0.16
11.52,495.06,16.52,-0.26
12.31,496.35,16.77,-0.14
15.82,498.31,17.13,-0.11
15.32,497.95,16.99,-0.16
13.64,495.38,16.89,-0.06
16.48,494.62,15.2,0.02
16.27,493.76,14.24,-0.16
14.02,493.0,14.43,-0.24
10.89,492.05,15.48,0.0
10.8,496.04,17.96,0.26
12.52,498.0,18.22,-0.11
11.33,497.48,17.26,-0.17
7.92,496.99,16.39,-0.15
4.51,496.19,17.38,-0.17
4.87,495.51,15.63,-0.1
9.64,495.77,16.33,0.01
15.53,497.76,16.54,0.13
19.06,500.45,17.03,-0.08
17.96,500.24,16.29,-0.16
10.13,498.33,16.91,-0.27
6.91,495.9,16.68,0.07
6.65,494.98,15.5,-0.03
8.08,496.27,15.7,0.08
7.97,496.2,15.78,0.08
13.2,492.55,13.7,0.07
38.98,494.45,11.78,0.14
49.14,495.72,11.81,-0.12
30.79,495.79,13.54,0.05
25.51,494.37,14.9,0.06
13.61,492.69,15.43,-0.09
5.03,492.93,16.29,-0.05
4.06,491.27,13.7,-0.14
3.62,492.3,17.56,0.08
7.13,491.68,14.46,-0.03
14.64,495.5,16.39,0.11
19.4,499.62,17.87,0.13
16.97,498.16,16.41,-0.2
10.08,495.4,16.12,-0.29
4.25,495.03,16.09,-0.16
2.15,495.43,17.74,0.07
2.56,493.35,15.38,-0.35
5.07,490.43,12.18,0.06
9.18,493.53,13.08,0.12
9.73,494.11,13.66,0.01
10.13,494.5,13.45,0.11
11.7,493.04,12.74,-0.01
16.08,494.4,13.56,-0.09
20.47,497.7,15.15,-0.04
20.34,499.83,15.92,0.13
16.72,500.58,17.36,-0.03
19.1,496.52,16.17,0.16
33.44,494.85,13.8,0.02
50.1,494.36,13.25,0.32
61.52,496.22,14.34,0.29
39.73,499.2,16.63,-0.08
3.46,490.42,17.53,-0.23
7.28,493.75,14.48,-0.08
14.82,494.08,14.28,0.12
18.42,495.2,14.54,0.05
16.0,497.18,15.91,-0.02
13.2,498.71,16.77,-0.09
8.2,498.06,17.1,-0.14
6.48,493.77,14.39,-0.04
5.3,491.71,16.37,-0.22
5.06,492.79,18.31,-0.08
6.33,490.46,16.54,-0.13
9.7,493.1,17.93,0.36
15.67,495.19,16.95,0.0
16.69,494.95,15.09,0.1
9.1,493.46,16.64,-0.14
10.39,499.46,19.84,0.18
19.13,501.05,19.07,0.07
21.41,500.3,17.11,-0.15
15.19,496.96,16.94,-0.08
10.9,494.42,15.94,0.08
8.33,491.88,14.11,0.1
4.1,490.36,15.12,-0.03
2.41,490.17,21.04,-0.14
3.56,493.76,17.81,-0.24
3.88,494.23,20.58,-0.34
8.24,493.97,18.16,-0.06
17.47,494.8,17.28,-0.17
21.48,496.13,16.94,-0.18
18.85,497.96,16.96,-0.14
16.95,495.91,16.59,0.0
9.85,492.91,16.26,-0.01
5.48,494.61,17.54,-0.3
7.0,494.98,18.48,-0.01
10.82,494.65,14.2,0.06
15.48,495.1,14.86,-0.0
14.32,495.96,16.02,-0.22
10.6,496.55,15.65,0.18
8.13,498.58,17.98,-0.06
5.02,499.37,21.07,-0.04
2.85,493.57,24.63,0.06
4.61,493.04,20.44,-0.06
10.52,495.72,19.06,-0.04
16.03,495.32,16.79,-0.12
16.98,494.21,15.87,0.07
12.01,494.53,16.66,0.15
10.2,494.98,17.13,-0.17
12.38,493.72,15.7,0.08
15.62,494.8,14.92,0.17
15.61,494.83,14.4,0.03
17.36,493.03,13.9,0.14
22.47,494.24,13.75,-0.05
21.62,494.0,13.52,0.01
12.54,493.15,13.37,-0.11
8.16,491.62,14.9,-0.07
10.96,494.03,15.0,0.04
15.44,495.47,15.47,-0.14
17.28,495.32,15.4,-0.21
11.85,495.95,15.57,0.01
6.03,494.64,15.87,0.03
6.52,496.74,19.12,-0.04
12.38,498.02,17.81,-0.18
24.58,500.06,15.97,-0.01
24.63,500.6,15.87,-0.16
15.82,499.09,15.88,-0.2
12.34,498.34,16.67,-0.08
15.16,497.77,14.86,0.07
14.35,496.22,15.0,-0.16
13.95,497.33,14.53,-0.25
11.4,496.96,15.64,-0.24
12.34,494.29,15.34,0.07
25.97,495.51,13.29,0.16
27.99,495.87,12.85,-0.02
18.28,494.06,14.64,0.06
15.33,492.05,14.63,0.13
7.13,490.08,16.3,-0.21
2.7,489.76,24.49,0.02
3.69,498.82,20.26,-0.13
4.96,496.48,20.09,0.01
7.23,490.45,15.16,-0.0
15.19,493.8,14.28,0.01
19.38,496.28,15.19,-0.18
16.11,498.04,15.32,0.07
9.98,496.69,16.34,-0.01
4.37,497.2,16.7,-0.05
1.23,491.97,25.27,0.2
1.49,492.69,17.14,-0.2
7729.27,510.63,14155.77,-7728.45
3.48,490.71,15.61,-0.14
5.31,493.53,15.74,-0.25
9.14,494.74,14.43,0.08
17.02,494.64,12.14,0.08
21.24,494.8,12.82,0.11
22.16,496.77,14.77,0.01
20.26,498.32,15.67,-0.14
15.28,497.83,16.83,-0.02
16.63,497.43,17.13,0.17
29.94,496.09,15.78,0.03
46.4,494.8,13.8,0.12
60.91,495.91,13.52,0.25
47.58,497.6,14.63,0.36
4.04,493.79,17.7,0.13
6.77,495.23,17.59,-0.08
10.88,495.74,16.01,0.02
10.42,495.4,16.0,0.23
9.02,496.67,16.77,-0.05
8.58,498.61,18.5,-0.09
8.66,493.7,14.29,-0.04
8.1,492.66,14.76,0.18
7.73,493.29,15.25,-0.07
7.0,492.56,17.61,-0.14
7.11,491.56,15.75,-0.21
8.83,491.79,14.95,0.09
11.42,494.85,15.44,-0.04
14.16,494.6,13.83,-0.08
9.48,494.22,15.24,-0.08
9.4,497.42,17.66,0.08
13.7,498.59,17.48,-0.03
15.81,498.79,16.21,-0.34
14.2,496.93,15.18,-0.2
7.83,493.99,15.26,-0.18
3.53,489.96,16.93,-0.16
3.69,491.71,17.7,0.15
6.78,495.15,17.1,-0.01
9.8,495.88,17.21,-0.04
11.13,497.95,18.24,-0.01
11.96,496.76,17.81,0.07
17.2,496.48,17.61,0.14
19.22,496.76,17.42,0.03
14.71,500.15,18.92,-0.02
11.71,501.37,20.24,0.03
9.28,494.92,18.43,-0.07
10.16,493.83,16.71,-0.1
12.59,495.68,16.73,-0.06
15.77,494.71,15.2,0.08
18.67,495.34,14.96,0.05
16.22,497.98,15.31,-0.09
13.51,498.09,14.49,-0.08
8.97,496.61,13.84,0.21
3.5,496.88,20.0,-0.12
3.55,493.3,16.08,-0.35
4.71,491.08,14.54,-0.16
6.97,490.89,15.13,0.16
11.77,491.88,14.3,0.07
13.46,493.84,14.74,0.05
13.18,494.24,16.66,-0.16
13.28,495.98,16.95,0.1
12.27,494.06,15.97,0.06
12.39,494.37,14.94,-0.24
13.41,493.73,14.79,-0.1
20.54,492.79,13.12,0.06
27.11,494.91,13.63,-0.16
24.27,494.91,13.84,0.03
15.19,493.15,14.82,0.04
14.26,492.36,14.91,-0.1
16.79,495.05,14.5,-0.19
24.85,496.91,14.64,0.27
26.48,495.38,14.18,0.21
17.61,494.39,14.6,-0.04
9.8,494.91,16.12,-0.05
9.99,498.61,18.13,0.06
16.89,500.91,16.7,-0.1
35.4,501.84,15.02,0.02
36.08,501.94,15.02,0.13
19.94,500.05,15.96,-0.06
17.3,495.65,14.6,-0.05
23.95,494.47,12.66,0.27
19.46,494.26,12.4,0.07
11.87,493.86,14.14,-0.04
10.79,494.23,15.98,0.0
10.76,493.4,15.56,-0.17
15.53,493.51,14.29,0.16
16.58,492.64,13.83,-0.08
17.59,491.9,13.36,-0.09
16.14,491.04,13.26,0.02
7.1,492.03,14.63,0.03
5.05,501.24,18.86,-0.06
8.67,501.12,17.92,0.09
9.91,501.03,17.24,-0.07
6.99,498.25,19.61,-0.08
9.78,492.81,13.84,-0.06
12.01,494.65,13.68,-0.03
9.19,495.58,15.75,0.01
7.89,496.96,15.43,0.1
4.18,495.01,15.83,-0.26
1.6,495.77,24.25,-0.16
1.18,488.03,16.67,0.07
1.33,487.72,26.31,0.15
2.74,488.84,16.36,0.03
4.96,491.43,16.57,0.13
7.97,494.83,16.1,0.01
12.81,495.45,14.94,0.02
14.38,494.81,15.41,-0.16
15.56,495.77,16.08,-0.2
10.8,496.51,17.95,-0.12
8.31,494.32,17.44,-0.18
11.18,497.77,19.07,-0.21
20.6,498.19,17.61,-0.07
30.59,495.96,14.62,0.23
39.02,496.7,14.04,0.13
39.47,497.14,14.59,0.33
7.03,495.68,15.72,-0.23
11.65,497.51,17.42,0.01
15.01,497.61,15.98,0.07
9.42,497.12,16.69,-0.28
4.44,492.51,16.08,0.05
6.93,491.81,15.23,-0.08
10.67,493.1,14.43,-0.14
12.6,493.7,14.5,0.09
11.32,494.38,16.25,0.04
9.28,493.63,16.54,-0.07
10.21,492.79,14.8,0.09
8.03,491.08,14.55,0.07
6.5,493.22,17.43,-0.18
7.85,495.12,16.41,0.02
7.99,494.66,16.16,-0.1
8.92,495.68,16.78,-0.0
11.41,495.9,16.41,-0.1
14.01,497.22,14.89,-0.06
14.94,496.57,14.08,-0.07
9.56,494.71,14.42,-0.24
4.5,490.46,14.83,0.19
5.32,492.85,18.52,-0.16
10.44,496.59,16.59,0.05
20.24,498.76,17.0,0.06
25.81,497.36,16.36,-0.04
16.14,496.51,17.38,0.07
14.1,494.77,16.4,-0.25
12.03,493.69,16.66,-0.16
6.89,495.39,19.26,-0.1
6.2,495.32,20.14,-0.17
10.25,491.14,15.64,-0.12
13.78,493.49,16.06,0.01
16.81,494.26,16.05,0.04
17.88,494.18,15.35,0.07
18.66,496.22,14.87,-0.16
16.36,499.76,15.81,0.06
15.64,499.97,13.97,-0.08
9.89,496.52,13.46,0.32
6.45,494.14,15.51,-0.02
8.03,494.25,14.95,0.16
9.15,491.42,12.83,-0.01
6.09,490.47,13.99,0.18
6.37,489.95,15.48,-0.22
11.86,493.05,14.97,-0.36
16.59,495.66,15.97,0.03
16.1,495.69,17.04,-0.04
11.08,495.39,17.19,-0.09
9.46,495.02,15.98,0.07
11.96,494.6,15.84,-0.21
15.65,493.74,14.78,0.04
20.62,495.38,14.87,-0.2
20.73,495.07,14.8,-0.12
17.4,494.24,15.14,0.12
14.7,496.04,15.82,-0.14
15.47,497.86,15.28,0.0
22.13,498.08,14.83,0.05
26.14,495.48,14.48,0.11
21.02,494.0,14.01,0.06
13.43,496.49,16.6,-0.0
12.76,499.33,16.96,-0.17
21.65,500.72,14.8,0.17
35.94,502.17,14.24,-0.04
31.91,501.26,14.25,0.21
20.47,497.91,15.42,0.17
19.98,493.6,13.15,-0.12
23.37,491.74,11.5,-0.06
15.72,491.62,11.95,0.02
13.33,493.13,14.04,-0.13
13.49,493.26,14.28,-0.01
12.78,492.15,14.61,-0.2
12.55,492.39,14.78,-0.19
11.98,493.4,15.68,-0.12
14.11,492.42,13.97,-0.24
9.97,491.6,15.27,0.15
5.43,494.58,15.89,0.03
7.26,499.44,18.88,-0.08
12.93,500.94,17.01,-0.03
16.43,502.4,16.4,-0.1
10.87,499.69,16.45,0.07
5.75,493.36,15.39,-0.13
4.79,493.14,17.59,-0.02
7.82,495.08,13.91,0.23
12.23,493.98,12.03,-0.14
9.93,494.08,11.97,-0.39
5.07,491.17,16.0,-0.1
3.76,495.3,14.49,-0.12
2.62,489.5,15.5,-0.28
2.98,492.4,15.43,-0.14
4.74,491.56,19.7,-0.2
7.58,498.35,20.56,0.0
9.93,498.17,19.49,0.02
11.05,495.13,17.76,-0.0
9.93,495.92,17.74,0.05
5.44,496.96,19.5,0.2
4.34,494.57,19.84,-0.17
8.43,494.83,18.84,-0.08
15.5,498.07,18.18,0.04
19.02,499.51,17.1,-0.24
19.89,500.07,17.4,0.18
23.17,497.36,16.07,0.11
11.36,495.02,14.87,-0.0
19.17,497.6,15.55,-0.04
18.02,498.32,16.23,0.09
9.99,495.56,16.54,-0.02
7.01,493.92,16.39,-0.05
9.15,492.85,14.87,0.05
10.39,495.14,15.77,-0.15
13.89,493.34,15.21,-0.06
12.71,493.02,15.01,0.02
10.55,492.56,14.41,-0.14
10.49,492.42,14.93,-0.16
6.73,491.71,15.77,-0.05
6.21,492.14,16.21,-0.05
10.67,494.62,15.55,-0.19
13.22,495.53,15.37,-0.23
11.87,494.84,16.05,0.02
12.65,495.76,16.31,-0.05
12.74,495.52,15.97,-0.02
14.62,495.81,14.34,-0.04
9.0,494.79,14.56,0.0
4.41,492.23,15.28,-0.12
6.03,491.87,15.98,0.29
11.03,496.21,16.89,-0.09
21.81,497.22,16.66,-0.04
26.21,495.74,15.14,0.2
16.71,494.96,15.38,0.03
14.04,494.27,14.71,0.06
10.06,493.53,14.79,0.01
5.23,491.67,14.43,-0.02
5.12,488.79,14.63,-0.04
10.57,492.08,15.67,-0.09
17.0,494.19,16.12,0.0
17.7,494.17,15.86,0.05
17.43,493.47,14.72,-0.01
15.68,496.59,15.5,0.08
13.29,500.02,15.42,0.01
10.47,498.3,14.49,-0.21
8.93,494.04,14.5,-0.11
11.12,494.35,13.69,-0.1
13.78,494.66,13.18,-0.1
16.96,493.26,12.02,-0.03
13.58,492.04,11.86,0.15
7.4,491.63,15.39,-0.22
11.57,493.91,15.15,-0.11
16.2,495.71,15.68,0.1
14.58,495.2,15.77,-0.04
10.61,495.04,17.19,-0.23
12.22,495.93,16.33,-0.02
13.72,496.71,16.85,0.05
13.44,495.89,15.45,-0.12
16.14,494.3,14.74,-0.1
18.9,493.36,14.03,-0.07
17.6,494.75,16.27,0.08
16.1,496.46,16.71,-0.26
14.5,496.58,16.78,0.1
16.15,497.73,16.48,0.1
20.42,495.18,16.36,-0.1
20.17,492.99,14.45,0.13
14.94,495.08,14.52,-0.02
12.39,497.33,16.3,-0.07
18.57,499.78,15.26,0.11
24.17,501.32,15.54,0.06
20.04,499.31,16.16,0.1
17.07,495.93,16.72,0.21
16.67,492.65,14.07,0.1
14.25,491.27,12.78,0.03
12.48,492.39,13.2,-0.02
17.73,495.27,13.54,-0.01
19.73,495.41,13.7,0.09
15.34,495.15,14.32,-0.09
11.26,494.73,16.4,-0.13
9.01,495.7,18.54,-0.12
10.04,497.18,18.64,0.21
8.5,496.29,18.0,-0.09
7.79,494.9,17.52,0.01
12.19,497.16,14.85,0.02
18.18,498.79,15.5,0.26
21.25,500.47,15.74,-0.19
14.57,499.08,16.53,-0.07
6.85,495.8,16.21,-0.03
6.77,493.88,15.84,-0.04
11.66,495.45,14.36,-0.21
15.9,496.17,13.42,0.08
14.71,495.28,13.6,-0.02
10.9,493.08,14.32,0.24
7.58,494.83,15.94,0.12
5.16,495.36,19.29,-0.05
6.07,494.73,16.9,0.12
6.48,493.26,17.93,-0.32
8.48,495.09,17.84,-0.13
9.45,497.41,20.12,-0.15
10.6,497.69,18.47,-0.2
10.42,501.09,19.76,-0.22
8.41,501.99,20.39,-0.12
6.74,498.4,20.95,-0.01
8.62,496.49,18.51,-0.12
12.42,495.79,16.58,0.11
14.18,499.7,17.67,-0.09
14.79,501.5,18.09,-0.28
14.84,496.96,17.18,-0.0
13.82,495.29,16.59,-0.23
21.21,496.84,16.63,-0.09
17.63,495.78,15.93,-0.05
12.98,492.85,14.05,0.07
14.4,494.84,14.45,-0.0
14.98,495.93,15.14,0.11
11.53,494.53,15.53,-0.23
9.87,493.32,17.45,-0.0
8.56,490.65,15.39,-0.3
7.15,490.15,14.24,-0.05
6.69,489.02,16.02,0.07
6.05,489.48,17.06,-0.08
11.09,493.5,15.32,-0.02
21.47,495.07,14.09,0.08
20.81,496.06,15.2,0.14
15.94,497.32,17.33,0.03
16.32,497.44,17.5,-0.06
14.17,494.68,15.9,-0.05
13.24,493.56,15.81,0.14
7.87,493.52,16.14,-0.01
3.67,491.22,16.47,-0.05
5.97,493.98,15.77,-0.16
8.26,495.95,17.48,0.04
11.84,496.24,17.29,-0.04
14.36,495.72,16.07,-0.26
15.79,495.23,14.26,0.08
18.39,494.77,13.48,0.17
15.17,494.31,14.12,-0.0
6.54,492.02,13.27,-0.07
4.2,493.56,18.12,-0.28
10.0,493.28,17.83,0.02
16.6,494.9,16.0,0.06
13.67,494.55,16.39,-0.01
12.54,495.78,15.34,-0.4
15.06,496.66,15.31,0.06
11.54,497.33,15.4,0.07
6.74,494.51,13.93,-0.31
9.24,492.1,14.89,0.04
15.74,494.93,14.81,-0.08
17.56,494.79,13.62,-0.1
23.68,494.45,12.58,-0.06
22.04,493.72,12.55,-0.07
14.3,495.61,14.73,-0.03
17.24,497.79,15.52,0.02
17.82,498.52,15.98,0.05
14.49,498.08,17.45,0.01
14.82,495.62,15.85,0.15
17.62,495.97,15.76,0.08
22.17,498.18,16.69,-0.18
23.31,498.62,16.43,0.21
21.74,498.69,16.06,0.03
16.5,496.87,16.18,0.08
21.01,495.47,15.34,0.05
24.22,494.82,15.48,0.15
17.47,494.54,16.67,-0.09
13.4,498.17,18.78,0.14
15.18,496.54,17.78,-0.11
12.03,493.67,17.85,0.07
8.44,492.88,14.79,-0.25
8.61,494.92,16.83,0.18
10.05,496.69,17.52,-0.1
9.38,497.52,18.14,0.11
11.65,494.85,15.99,0.02
13.51,494.56,16.45,0.09
12.48,494.47,16.37,0.15
12.4,494.62,14.91,0.07
12.72,495.83,15.87,0.26
17.73,495.54,14.28,-0.23
19.0,496.77,14.85,-0.25
16.43,495.94,15.12,-0.15
11.25,493.94,15.03,-0.11
11.05,494.52,15.33,-0.1
12.84,495.38,15.73,0.1
12.24,496.63,15.98,-0.09
11.84,494.68,15.66,0.22
15.3,498.77,16.35,-0.02
29.58,500.61,15.67,0.15
38.21,499.68,15.97,-0.14
23.68,496.36,14.81,-0.03
9.62,494.41,15.02,0.11
9.84,495.53,15.21,-0.09
13.28,494.95,13.02,0.02
